track__valence,track__tempo,track__speechiness,track__danceability,track__liveness,velocity,median_popularity,mean_popularity,std_popularity,trend,retrieval_frequency,current_popularity
0.143,99.95,0.0605,0.676,0.152,-0.05263157894736842,21.0,20.692307692307693,1.3521842947113034,-1,0,18
0.111,156.021,0.0429,0.332,0.0765,0.0,35.0,35.26923076923077,0.6538461538461537,0,0,35
0.27,164.854,0.294,0.43,0.285,0.0,36.0,35.75,1.346291201783626,1,0,37
0.0677,75.016,0.155,0.737,0.202,0.027777777777777776,36.0,35.46153846153846,0.9294650748918901,1,1,38
0.103,127.904,0.0434,0.461,0.326,-0.041666666666666664,27.0,26.26923076923077,1.3744283373235107,-1,0,23
0.626,128.985,0.0512,0.782,0.369,0.0,40.0,40.1,0.7,1,0,41
0.313,123.992,0.0478,0.704,0.526,0.0,39.0,39.0,0.0,0,0,39
0.25,89.98,0.059,0.532,0.156,-0.027777777777777776,36.0,35.9,0.3,-1,0,35
0.275,155.016,0.139,0.609,0.578,0.0,39.0,39.0,0.0,0,0,39
0.116,91.944,0.0395,0.434,0.182,0.0,19.0,18.625,0.7806247497997998,1,0,19
0.222,74.099,0.0347,0.364,0.13,0.0,32.5,32.5,1.224744871391589,1,0,34
0.291,129.995,0.0457,0.754,0.349,0.0,42.0,42.0,0.0,0,0,42
0.334,125.993,0.0432,0.705,0.338,-0.043478260869565216,26.0,26.26923076923077,2.1760531015100977,-1,0,21
0.23,126.034,0.0456,0.677,0.242,0.0,44.0,43.92307692307692,0.7806839665455554,0,0,43
0.167,130.01,0.103,0.833,0.567,0.0,19.0,19.0,0.0,0,0,19
0.289,128.058,0.0357,0.532,0.0912,0.0,30.5,30.5,0.5,1,0,31
0.333,149.835,0.0807,0.511,0.207,0.0,30.0,30.1,0.7,1,0,31
0.198,128.011,0.0601,0.779,0.0676,0.0,16.0,15.5625,0.49607837082461076,1,0,16
0.487,126.038,0.0812,0.775,0.12,-0.05555555555555555,19.0,19.03846153846154,1.0912508430085468,-1,0,17
0.078,128.12,0.0925,0.71,0.136,0.0,19.0,18.0,1.8027756377319946,1,0,19
0.265,75.05,0.0573,0.422,0.0834,-0.03225806451612903,32.5,32.23076923076923,0.890448992522325,-1,0,29
0.125,124.041,0.0473,0.567,0.455,-0.04,28.5,28.423076923076923,2.4206336888553173,-1,0,23
0.191,126.011,0.0583,0.818,0.303,-0.038461538461538464,26.5,26.46153846153846,0.5704768066996664,-1,0,25
0.37,174.009,0.146,0.515,0.12,0.0,35.0,35.0,0.0,0,0,35
0.214,124.997,0.0607,0.787,0.1,0.0,40.0,40.0,0.0,0,0,40
0.253,127.979,0.0872,0.556,0.108,0.0,15.0,15.0,0.0,0,0,15
0.604,137.752,0.0456,0.463,0.224,0.0,23.0,23.0,0.0,0,0,23
0.686,150.08,0.0851,0.712,0.0726,-0.022222222222222223,46.0,45.5,0.5717718748968657,-1,0,44
0.444,128.01,0.0407,0.545,0.409,0.0,21.5,21.5,1.6927446988204145,0,0,19
0.501,123.998,0.254,0.462,0.0921,-0.058823529411764705,19.0,18.73076923076923,1.4821422206152073,-1,0,16
0.359,180.175,0.148,0.605,0.526,-0.06666666666666667,16.0,16.23076923076923,1.1200169060431566,-1,0,14
0.449,123.658,0.0643,0.546,0.234,0.0,18.0,17.692307692307693,0.910166120476864,0,0,16
0.131,125.962,0.0482,0.704,0.347,0.0,24.0,23.576923076923077,1.1153846153846152,0,0,22
0.152,128.396,0.0484,0.456,0.432,-0.047619047619047616,24.0,23.807692307692307,2.166514939308871,-1,0,19
0.233,128.074,0.0541,0.561,0.376,-0.05555555555555555,19.0,18.923076923076923,1.2686478848054341,-1,0,17
0.269,109.995,0.185,0.784,0.22,0.0,17.0,17.0,0.0,0,0,17
0.934,117.038,0.0412,0.741,0.0398,-0.0136986301369863,78.0,77.88461538461539,2.978473061007591,-1,0,71
0.396,126.026,0.0477,0.499,0.486,-0.043478260869565216,25.0,25.115384615384617,1.339544212866769,-1,0,22
0.0804,123.963,0.0511,0.556,0.794,-0.05555555555555555,19.5,19.76923076923077,1.501478561226395,-1,0,17
0.0893,174.111,0.207,0.611,0.192,0.0,31.0,31.0,0.0,0,0,31
0.0688,122.978,0.0711,0.609,0.173,0.0,19.0,19.0,0.0,0,0,19
0.188,128.047,0.106,0.488,0.316,0.0,19.5,19.5,1.6927446988204145,0,0,16
0.092,128.035,0.102,0.679,0.242,-0.045454545454545456,26.0,25.653846153846153,2.3849255381426917,-1,0,21
0.188,114.978,0.0718,0.74,0.217,0.0,17.0,17.0,0.0,0,0,17
0.33,127.938,0.0573,0.466,0.636,0.0,28.0,28.153846153846153,1.2616322666812867,0,0,26
0.176,140.047,0.0435,0.225,0.2,-0.06896551724137931,30.0,29.884615384615383,1.0858149394994696,-1,0,27
0.697,123.999,0.0393,0.744,0.108,-0.03571428571428571,29.5,29.307692307692307,0.8213137116947162,-1,0,27
0.134,124.049,0.0501,0.711,0.0636,0.0,14.0,14.346153846153847,1.0721046049820273,0,0,14
0.787,118.998,0.0548,0.787,0.113,0.0,74.0,74.44,0.4963869458396343,0,0,73
0.481,80.979,0.0394,0.411,0.103,0.0,17.0,16.96153846153846,0.8539847427374814,0,0,16
0.519,117.187,0.0755,0.673,0.137,0.0,85.0,85.28,0.7222188034107115,0,0,84
0.869,134.912,0.286,0.773,0.311,-0.08333333333333333,13.0,13.26923076923077,1.2265552860847673,-1,0,11
0.121,123.992,0.0431,0.678,0.299,0.0,23.0,23.307692307692307,1.3234346564680963,0,0,21
0.506,126.045,0.102,0.765,0.343,-0.07142857142857142,16.0,16.23076923076923,1.624516313995606,-1,0,13
0.211,128.017,0.0565,0.469,0.25,-0.06666666666666667,15.5,15.615384615384615,0.7882269819968922,-1,0,14
0.269,127.889,0.0457,0.527,0.139,-0.07142857142857142,15.0,14.692307692307692,0.8213137116947163,-1,0,13
0.218,127.929,0.0559,0.432,0.46,-0.07142857142857142,15.0,14.73076923076923,0.8113470426818841,-1,0,13
0.4,127.964,0.0486,0.785,0.279,0.0,18.0,17.846153846153847,0.8177035240565116,0,0,17
0.038,126.007,0.0466,0.637,0.141,0.0,14.0,14.0,0.0,0,0,14
0.57,126.712,0.0534,0.61,0.0768,-0.03333333333333333,30.0,30.384615384615383,0.5600084530215783,-1,0,29
0.232,125.067,0.0544,0.619,0.122,0.0,16.0,16.384615384615383,0.9638433912416667,0,0,15
0.0384,121.993,0.0615,0.757,0.356,0.0,21.0,21.307692307692307,1.4615384615384615,0,0,19
0.208,127.969,0.0447,0.527,0.263,-0.07142857142857142,15.0,14.923076923076923,0.9166442529086912,-1,0,13
0.339,104.953,0.0331,0.717,0.0932,0.0,74.0,74.0,0.0,0,0,74
0.555,140.038,0.102,0.798,0.135,0.0,69.0,68.92307692307692,0.7297563831157798,0,0,68
0.511,126.004,0.0713,0.831,0.0756,0.0,13.0,12.961538461538462,0.8539847427374815,0,0,12
0.147,127.982,0.0554,0.485,0.224,0.0,14.0,14.26923076923077,0.5921078583977174,0,0,13
0.182,128.003,0.0349,0.552,0.371,0.0,29.0,29.03846153846154,1.2241408048338116,0,0,26
0.423,120.038,0.0468,0.672,0.0934,0.0,66.0,65.61538461538461,0.4865042554105199,0,0,65
0.396,126.016,0.0406,0.689,0.109,0.0,13.0,13.23076923076923,0.749753411139151,0,0,12
0.398,140.233,0.358,0.636,0.182,-0.0625,17.0,17.26923076923077,1.1947865051545437,-1,0,15
0.228,125.944,0.0531,0.715,0.283,0.0,13.0,13.0,0.8320502943378437,0,0,12
0.526,75.965,0.465,0.574,0.258,0.0,79.5,79.5,0.5,0,0,79
0.224,125.118,0.109,0.441,0.524,0.08333333333333333,13.0,13.076923076923077,0.8284868934053083,1,1,13
0.549,128.223,0.12,0.597,0.0792,0.0,16.0,16.0,0.0,0,0,16
0.227,144.978,0.202,0.93,0.117,0.0,72.0,72.4,0.565685424949238,0,0,71
0.45,128.147,0.0407,0.505,0.116,0.0,15.0,15.115384615384615,0.7507392806131976,0,0,14
0.543,155.017,0.0478,0.526,0.161,0.0,15.0,15.0,0.0,0,0,15
0.774,146.911,0.0343,0.515,0.455,0.0,66.0,65.88461538461539,0.7507392806131974,0,0,65
0.248,114.942,0.231,0.599,0.17,0.0,13.0,13.307692307692308,0.8668790515065112,0,0,12
0.848,99.022,0.184,0.854,0.509,0.0,84.0,83.8076923076923,0.7348066605593384,0,0,83
0.271,127.944,0.0477,0.414,0.192,-0.07142857142857142,15.0,15.346153846153847,1.2071042174211706,-1,0,13
0.207,139.473,0.319,0.605,0.386,-0.038461538461538464,29.0,28.76923076923077,1.6711969986461872,-1,0,25
0.127,125.036,0.0453,0.56,0.0995,0.0,14.0,14.307692307692308,0.8668790515065112,0,0,14
0.904,124.986,0.0432,0.788,0.0772,0.0,82.0,81.61538461538461,0.4865042554105199,0,0,81
0.765,100.007,0.257,0.9,0.0937,0.0,66.0,66.43478260869566,0.4957284456952773,0,0,66
0.325,128.043,0.0333,0.471,0.452,0.0,13.0,13.307692307692308,0.6661733875264914,0,0,12
0.177,129.934,0.111,0.677,0.336,0.0,13.0,13.0,0.0,0,0,13
0.158,142.905,0.0577,0.422,0.3,0.0,16.0,16.0,0.0,0,0,16
0.542,127.969,0.0448,0.662,0.191,0.0,15.0,15.0,0.0,0,0,15
0.183,109.985,0.0307,0.662,0.0644,0.0,13.0,13.0,0.0,0,0,13
0.386,127.957,0.0406,0.611,0.0785,0.0,15.0,15.423076923076923,0.49404740687173576,0,0,15
0.272,128.082,0.0468,0.488,0.108,0.0,16.0,15.692307692307692,0.9910845174403943,0,0,14
0.603,105.01,0.0362,0.847,0.104,0.0,73.0,73.34615384615384,0.6760921473556518,0,0,72
0.204,149.948,0.234,0.536,0.0253,0.0,14.0,14.0,0.0,0,0,14
0.379,134.968,0.0383,0.401,0.195,0.0,69.0,69.46153846153847,0.4985185152621431,0,0,69
0.748,124.971,0.0646,0.807,0.324,-0.07692307692307693,14.0,13.692307692307692,0.8213137116947163,-1,0,12
0.587,189.998,0.257,0.686,0.109,-0.015873015873015872,63.0,63.19230769230769,0.4819216956208335,-1,0,62
0.737,139.904,0.0735,0.692,0.0995,0.0,29.0,29.0,0.0,0,0,29
0.586,130.118,0.0492,0.863,0.0853,-0.0136986301369863,74.0,73.57692307692308,0.5665738408713937,-1,0,72
0.337,163.255,0.117,0.489,0.104,0.0,82.0,82.1923076923077,0.7854068406408513,0,0,81
0.569,83.679,0.075,0.708,0.112,0.0,76.0,76.0,0.0,0,0,76
0.519,128.007,0.185,0.63,0.391,0.0,13.0,13.0,0.0,0,0,13
0.564,171.94,0.33,0.541,0.102,0.0,61.0,61.0,0.0,0,0,61
0.208,95.14,0.586,0.723,0.548,0.0,33.0,33.0,0.0,0,0,33
0.22,130.001,0.0903,0.847,0.285,0.0,84.0,84.62,0.8219489035213807,0,0,83
0.183,126.004,0.0407,0.669,0.133,0.0,12.0,12.26923076923077,0.6538461538461537,0,0,11
0.766,140.024,0.208,0.679,0.237,0.0,59.0,58.53846153846154,0.4985185152621431,0,0,58
0.451,133.958,0.0533,0.842,0.0712,0.0,63.0,63.0,0.0,0,0,63
0.564,169.994,0.157,0.552,0.105,0.0,91.0,90.82,0.766550715869472,0,0,90
0.324,130.09,0.0335,0.508,0.093,0.0,83.0,83.66666666666667,0.7550154363844119,0,0,83
0.285,150.024,0.105,0.56,0.104,0.0,22.0,22.0,0.0,0,0,22
0.5,97.65,0.0985,0.768,0.112,0.0,64.0,63.80769230769231,0.7348066605593384,0,0,63
0.418,116.068,0.0704,0.824,0.253,0.0,68.0,67.76923076923077,0.7497534111391512,0,0,67
0.573,145.625,0.0463,0.644,0.105,0.0,41.0,40.69230769230769,0.46153846153846156,0,0,40
0.473,124.035,0.143,0.671,0.483,0.0,13.0,13.115384615384615,0.7507392806131976,0,0,12
0.487,126.02,0.127,0.766,0.0643,0.0,4.0,4.0,0.0,0,0,4
0.795,130.028,0.0507,0.877,0.087,0.0,78.0,77.96153846153847,0.7060599904109931,0,0,77
0.263,132.039,0.0259,0.575,0.124,0.0,84.0,83.6923076923077,0.46153846153846156,0,0,83
0.757,171.925,0.0921,0.74,0.0967,0.0,72.0,71.86,0.7485986908885159,0,0,71
0.753,144.072,0.247,0.77,0.233,0.0,74.0,73.48,0.64,0,0,72
0.25,96.107,0.114,0.538,0.0934,0.0,78.0,77.61538461538461,0.4865042554105199,0,0,77
0.388,160.053,0.193,0.705,0.164,0.0,81.0,81.23076923076923,0.4213250442347431,0,0,81
0.355,129.975,0.0386,0.686,0.153,-0.013157894736842105,77.0,76.61538461538461,0.5600084530215783,-1,0,75
0.275,124.089,0.274,0.644,0.225,0.0,14.0,14.26923076923077,0.8113470426818841,0,0,13
0.517,66.961,0.0582,0.568,0.323,0.0,77.0,77.38461538461539,0.4865042554105199,0,0,77
0.227,101.358,0.0288,0.539,0.174,0.0,77.0,76.9,0.6129553700835695,0,0,76
0.183,118.008,0.0807,0.766,0.229,0.0,73.5,74.26923076923077,2.122366101741753,0,0,78
0.587,114.061,0.0455,0.772,0.074,0.0,82.5,82.5,0.5,0,0,82
0.283,173.979,0.0877,0.527,0.156,-0.01639344262295082,61.0,61.23076923076923,0.5044183480232308,-1,0,60
0.657,92.134,0.213,0.557,0.737,0.013888888888888888,73.0,72.6923076923077,0.46153846153846156,1,1,73
0.0448,126.022,0.0486,0.733,0.242,0.0,18.0,17.76923076923077,0.749753411139151,0,0,17
0.972,140.04,0.288,0.911,0.403,0.0,78.0,78.1304347826087,0.611793359976969,0,0,77
0.802,106.999,0.0381,0.801,0.114,0.0,80.0,80.1,0.6403124237432849,0,0,79
0.58,102.004,0.0792,0.723,0.367,0.0,63.0,62.84,0.7310266752998826,0,0,62
0.156,112.923,0.0335,0.323,0.163,0.0,82.0,82.28571428571429,0.45175395145262554,0,0,82
0.842,131.443,0.0401,0.768,0.15,-0.08333333333333333,13.0,12.807692307692308,0.9206699387373711,-1,0,11
0.113,119.951,0.0478,0.691,0.279,0.0,13.0,12.76923076923077,0.749753411139151,0,0,12
0.36,128.106,0.0698,0.626,0.385,0.0,13.0,12.76923076923077,0.749753411139151,0,0,12
0.307,120.003,0.0453,0.814,0.0861,0.0,13.0,12.76923076923077,0.696568087549032,0,0,12
0.471,124.966,0.114,0.876,0.11,0.0,12.0,12.192307692307692,0.39411349099844606,0,0,12
0.281,150.062,0.431,0.833,0.165,0.0,82.0,82.11538461538461,0.5769230769230769,0,0,81
0.755,135.063,0.0496,0.779,0.146,-0.1111111111111111,22.0,21.846153846153847,2.597222002482174,-1,0,16
0.746,96.936,0.0377,0.71,0.0932,0.0,44.0,44.34615384615385,0.47574295680203776,0,0,44
0.238,139.963,0.0594,0.428,0.106,0.0,12.0,11.76923076923077,0.749753411139151,0,0,11
0.578,89.998,0.0987,0.801,0.247,0.0,64.5,64.5,0.5,0,0,64
0.246,106.62,0.128,0.651,0.401,0.0,56.0,56.44,0.4963869458396343,0,0,56
0.194,127.985,0.0503,0.747,0.0633,0.0,13.0,13.153846153846153,0.6007884366082041,0,0,12
0.835,141.769,0.323,0.816,0.228,0.0,59.0,59.26923076923077,0.44356009979503064,0,0,59
0.222,101.673,0.0312,0.33,0.0896,0.0,66.0,66.11428571428571,0.49404618473687384,0,0,65
0.811,116.946,0.139,0.871,0.0543,0.0,78.0,78.19565217391305,0.396701904149884,0,0,78
0.387,144.036,0.35,0.744,0.109,0.0,0.0,0.0,0.0,0,0,0
0.577,186.283,0.034,0.287,0.383,0.0,57.0,57.42307692307692,0.4940474068717357,0,0,57
0.455,144.678,0.0621,0.718,0.17,0.0,72.0,71.53846153846153,0.498518515262143,0,0,71
0.137,128.011,0.084,0.592,0.459,0.0,12.0,11.807692307692308,0.7348066605593385,0,0,11
0.666,104.838,0.132,0.878,0.755,0.0,0.0,0.0,0.0,0,0,0
0.643,126.998,0.0466,0.924,0.113,0.0,66.0,65.53846153846153,0.498518515262143,0,0,65
0.493,127.999,0.091,0.628,0.148,0.0,0.0,0.0,0.0,0,0,0
0.26,173.799,0.0779,0.468,0.101,0.0,80.0,80.28571428571429,0.45175395145262554,0,0,80
0.228,169.907,0.214,0.504,0.363,0.0,71.0,70.61538461538461,0.4865042554105199,0,0,70
0.637,124.927,0.0886,0.854,0.0703,0.0,76.0,76.44,0.4963869458396343,0,0,76
0.412,90.027,0.0377,0.491,0.325,-0.012048192771084338,84.0,83.65384615384616,0.5506854255106289,-1,0,82
0.196,100.032,0.0584,0.432,0.48,-0.08333333333333333,12.0,12.384615384615385,0.5600084530215783,-1,0,11
0.366,90.031,0.185,0.623,0.323,0.0,35.0,35.34615384615385,0.47574295680203776,0,0,35
0.915,102.977,0.0601,0.702,0.0674,-0.0125,81.0,80.65384615384616,0.5506854255106289,-1,0,79
0.796,89.99,0.0976,0.646,0.267,0.0,80.0,79.65384615384616,0.47574295680203776,0,0,80
0.72,119.958,0.0776,0.79,0.065,0.0,76.0,76.46153846153847,0.4985185152621431,0,0,76
0.0784,145.867,0.032,0.498,0.107,-0.012048192771084338,84.0,83.61538461538461,0.5600084530215783,-1,0,82
0.74,119.971,0.112,0.979,0.205,0.0,0.0,0.0,0.0,0,0,0
0.464,90.03,0.119,0.677,0.42,0.0,79.0,79.03846153846153,0.19230769230769232,0,0,79
0.472,149.996,0.0913,0.778,0.151,0.0,0.0,0.0,0.0,0,0,0
0.162,116.875,0.0381,0.552,0.0837,0.0,86.0,85.80645161290323,0.5339659792660275,0,0,86
0.363,114.997,0.0471,0.754,0.0808,0.0,86.0,85.64516129032258,1.179075282741746,0,0,86
0.806,184.115,0.0336,0.466,0.121,0.0,93.0,92.64516129032258,0.47846441852230076,0,0,92
0.794,160.01,0.256,0.826,0.0915,0.0,86.0,85.75757575757575,0.779677595773855,-1,0,85
0.219,105.029,0.0603,0.472,0.14,-0.011111111111111112,90.0,90.42307692307692,0.5665738408713937,-1,0,89
0.346,102.029,0.0601,0.777,0.105,0.02564102564102564,36.0,35.76923076923077,2.292256065500206,1,1,41
0.3,160.035,0.04,0.47,0.154,-0.03225806451612903,30.0,29.115384615384617,2.2416841724458156,-1,0,30
0.285,128.112,0.053,0.556,0.0881,-0.03571428571428571,28.0,27.076923076923077,1.8998598515736107,-1,0,27
0.478,138.019,0.0311,0.628,0.0817,0.0,44.0,42.416666666666664,4.132358756072479,1,0,47
0.576,120.03,0.0447,0.614,0.107,0.0,53.5,53.5,0.5,-1,0,53
0.261,123.013,0.0458,0.522,0.127,0.0,50.0,49.958333333333336,0.7894706383956841,-1,0,49
0.179,174.962,0.424,0.456,0.135,0.0,48.5,48.666666666666664,0.74535599249993,-1,0,48
0.915,114.481,0.0776,0.85,0.32,0.0,80.0,79.625,0.5636562191028618,-1,0,79
0.655,154.72,0.056,0.524,0.13,0.0,44.0,44.291666666666664,0.6109532624422993,-1,0,43
0.738,114.902,0.0532,0.75,0.108,0.0,18.0,18.791666666666668,2.1790511441654803,-1,0,15
0.346,164.869,0.0272,0.689,0.0499,0.0,51.5,51.5,0.5,-1,0,51
0.0677,119.98,0.0324,0.796,0.118,0.0,73.5,73.66666666666667,0.9428090415820634,-1,0,72
0.276,155.892,0.31,0.64,0.0815,0.0,48.0,47.875,0.7806247497997998,-1,0,47
0.0753,151.0,0.0742,0.703,0.263,0.0,45.0,45.083333333333336,0.7021791477646966,-1,0,44
0.375,110.012,0.078,0.727,0.158,0.0,78.0,77.70833333333333,0.9344858955002419,-1,0,76
0.642,169.96,0.224,0.654,0.279,0.0,36.0,36.416666666666664,0.4930066485916347,-1,0,36
0.796,120.042,0.0472,0.857,0.0934,0.0,63.5,63.75,1.3616778865306827,-1,0,61
0.623,107.021,0.0357,0.651,0.0842,0.0,63.0,63.458333333333336,0.4982608642958916,-1,0,63
0.215,147.991,0.0644,0.663,0.303,-0.021739130434782608,46.0,46.041666666666664,0.3510895738823483,-1,0,45
0.72,124.994,0.0431,0.708,0.122,0.0,62.0,62.041666666666664,0.7347996703561833,-1,0,61
0.627,100.104,0.0929,0.79,0.213,0.0,76.0,75.91666666666667,0.8122328620674137,-1,0,75
0.556,122.007,0.0397,0.722,0.0356,0.0,41.0,40.625,0.4841229182759271,-1,0,40
0.138,77.002,0.0298,0.584,0.121,0.0,82.0,81.83333333333333,0.5527707983925667,-1,0,81
0.378,143.027,0.0449,0.627,0.146,0.0,44.0,43.666666666666664,0.4714045207910317,-1,0,43
0.592,153.938,0.322,0.635,0.126,-0.012345679012345678,83.0,82.58333333333333,1.2219065248845984,-1,0,80
0.237,120.035,0.0405,0.726,0.141,0.0,45.0,44.958333333333336,0.7347996703561833,-1,0,44
0.457,97.989,0.0278,0.705,0.12,0.0,76.0,75.57142857142857,0.6226998490772391,0,0,73
0.458,124.964,0.0547,0.692,0.134,0.0,79.0,78.6470588235294,0.6809315825170721,-1,0,78
0.823,75.161,0.12,0.747,0.147,0.0,45.0,45.291666666666664,0.45452967144315476,-1,0,45
0.304,91.608,0.0297,0.354,0.0872,0.0,75.0,75.08333333333333,0.2763853991962833,-1,0,75
0.55,150.061,0.0727,0.749,0.142,0.0,45.0,44.791666666666664,0.8154327412825387,-1,0,43
0.755,122.658,0.0662,0.813,0.0757,0.0,53.0,52.958333333333336,0.7347996703561833,-1,0,52
0.102,102.711,0.0373,0.438,0.113,0.0,76.5,76.5,0.5,-1,0,76
0.458,75.008,0.1,0.635,0.092,0.0,42.0,42.458333333333336,0.4982608642958916,-1,0,42
0.505,185.999,0.0625,0.642,0.0734,0.0,46.0,45.791666666666664,0.8154327412825387,-1,0,44
0.435,96.02,0.066,0.803,0.0928,0.0,80.0,80.45833333333333,0.49826086429589156,-1,0,80
0.292,98.105,0.0335,0.411,0.111,0.0,41.0,41.208333333333336,0.40611643103370687,-1,0,40
0.353,140.082,0.149,0.669,0.728,0.0,40.5,40.75,0.82915619758885,-1,0,39
0.133,136.01,0.0315,0.557,0.0996,0.0,75.0,75.29166666666667,0.45452967144315476,-1,0,75
0.576,160.347,0.0825,0.49,0.216,0.0,43.0,42.833333333333336,0.7993052538854533,-1,0,42
0.227,149.975,0.0992,0.656,0.112,0.0,47.0,46.625,0.4841229182759271,-1,0,46
0.418,125.023,0.0441,0.66,0.524,0.0,77.0,77.125,0.7806247497997998,-1,0,76
0.121,113.95,0.0321,0.504,0.158,0.0,89.0,88.83333333333333,0.3726779962499649,-1,0,88
0.62,155.018,0.0592,0.652,0.162,0.0,42.5,42.75,0.82915619758885,-1,0,41
0.629,100.011,0.0399,0.706,0.0822,0.0,87.0,87.16666666666667,0.6236095644623235,-1,0,86
0.253,158.105,0.0561,0.65,0.114,0.0,70.0,70.375,0.4841229182759271,-1,0,69
0.518,94.961,0.067,0.716,0.0908,0.0,46.0,46.125,0.7806247497997998,-1,0,45
0.479,67.528,0.0256,0.464,0.0974,0.0,91.0,91.08333333333333,0.2763853991962833,-1,0,90
0.218,149.843,0.146,0.573,0.289,0.0,41.0,41.416666666666664,0.4930066485916347,-1,0,41
0.488,123.128,0.0403,0.533,0.238,0.0,79.5,79.5,0.5,-1,0,79
0.195,106.414,0.0665,0.551,0.381,0.0,77.0,77.25,0.4330127018922193,-1,0,76
0.624,91.97,0.0547,0.762,0.0729,0.0,41.0,41.041666666666664,0.7347996703561833,-1,0,40
0.259,150.11,0.03,0.365,0.125,0.0,82.0,82.29166666666667,0.45452967144315476,-1,0,81
0.151,119.997,0.0506,0.63,0.0988,0.0,40.0,40.291666666666664,0.45452967144315476,-1,0,39
0.84,109.001,0.079,0.9,0.0629,0.0,74.0,74.08333333333333,0.7021791477646966,-1,0,73
0.808,129.994,0.0999,0.631,0.0639,-0.045454545454545456,25.5,25.041666666666668,2.030582155168534,-1,0,20
0.773,75.07,0.239,0.672,0.15,0.0,42.0,42.208333333333336,0.5758447900452189,-1,0,41
0.544,127.002,0.0315,0.773,0.297,0.0,73.0,73.20833333333333,0.4061164310337068,-1,0,73
0.485,80.801,0.0723,0.696,0.109,0.0,41.0,41.416666666666664,0.4930066485916347,-1,0,40
0.627,136.966,0.0582,0.822,0.11,0.0,26.0,26.291666666666668,0.45452967144315476,1,0,27
0.904,115.042,0.107,0.765,0.0927,0.0,33.0,32.875,0.8322910148099242,-1,0,31
0.363,98.357,0.0533,0.436,0.38,0.0,68.0,68.25,0.4330127018922193,-1,0,67
0.445,97.065,0.0466,0.521,0.593,-0.03333333333333333,34.0,33.916666666666664,3.053913700301449,-1,0,27
0.652,123.975,0.0714,0.734,0.493,0.0,42.0,42.041666666666664,0.6757197808427857,-1,0,41
0.402,125.991,0.0567,0.728,0.106,0.0,27.5,27.708333333333332,0.789470638395684,-1,0,26
0.633,117.979,0.151,0.943,0.107,0.0,32.0,32.583333333333336,0.9965217285917831,-1,0,31
0.199,140.133,0.0817,0.636,0.113,0.0,71.0,71.16666666666667,0.6236095644623235,-1,0,70
0.392,123.026,0.097,0.75,0.122,0.0,77.0,76.95833333333333,0.7347996703561833,-1,0,76
0.32,123.745,0.0991,0.617,0.0686,0.0,43.5,43.708333333333336,0.7894706383956841,-1,0,42
0.472,103.842,0.0252,0.633,0.78,0.0,79.0,79.125,0.6653633092779713,-1,0,78
0.462,169.938,0.0672,0.517,0.41,0.0,41.0,41.375,0.4841229182759271,-1,0,40
0.163,80.04,0.035,0.612,0.102,0.0,64.0,64.20833333333333,0.4061164310337068,-1,0,64
0.8,93.0,0.0548,0.635,0.198,0.0,76.0,76.29166666666667,0.45452967144315476,-1,0,76
0.457,141.982,0.0448,0.657,0.14,0.0,39.0,39.083333333333336,0.7021791477646966,-1,0,38
0.577,130.004,0.252,0.966,0.263,0.0,3.0,3.375,0.4841229182759271,-1,0,3
0.426,145.985,0.152,0.725,0.233,0.0,43.0,42.708333333333336,0.6109532624422993,-1,0,42
0.111,79.449,0.0317,0.391,0.0983,0.0,86.0,86.41666666666667,0.4930066485916347,-1,0,86
0.0638,131.977,0.095,0.685,0.119,0.0,41.0,41.375,0.4841229182759271,-1,0,40
0.228,127.944,0.0308,0.602,0.12,0.0,84.0,83.95833333333333,0.7894706383956841,-1,0,83
0.182,160.03,0.0438,0.429,0.0701,0.0,37.5,37.5,0.5,-1,0,37
0.237,129.96,0.028,0.566,0.155,0.0,85.0,85.075,0.8481597726843687,0,0,86
0.964,129.998,0.0352,0.671,0.0823,0.0,78.0,77.9047619047619,0.7174532939675887,0,0,77
0.857,132.962,0.05,0.696,0.248,0.0,74.0,73.91666666666667,0.759202798262025,-1,0,73
0.465,168.049,0.405,0.678,0.167,0.0,39.0,39.0,0.0,0,0,39
0.435,145.071,0.0705,0.771,0.0914,0.0,32.0,32.416666666666664,0.4930066485916347,-1,0,32
0.752,92.038,0.0506,0.702,0.128,0.0,47.0,47.291666666666664,0.45452967144315476,-1,0,46
0.74,109.966,0.035,0.777,0.211,0.0,36.0,36.083333333333336,0.7021791477646966,-1,0,35
0.62,78.558,0.0959,0.558,0.109,0.0,89.0,89.08333333333333,0.2763853991962833,-1,0,89
0.94,115.948,0.0427,0.898,0.0912,0.0,70.0,70.08333333333333,0.7021791477646966,-1,0,69
0.0532,145.981,0.134,0.609,0.188,0.0,43.0,42.541666666666664,0.4982608642958916,-1,0,42
0.144,154.918,0.0313,0.454,0.0616,0.0,77.0,77.375,0.4841229182759271,-1,0,77
0.962,119.336,0.0321,0.734,0.0298,0.0,80.0,79.58333333333333,0.4930066485916347,-1,0,79
0.358,148.081,0.134,0.647,0.121,0.0,42.0,41.791666666666664,0.5758447900452189,-1,0,41
0.313,187.308,0.0371,0.216,0.111,0.0,80.0,79.625,0.4841229182759271,-1,0,79
0.319,136.874,0.054,0.484,0.283,0.0,21.0,21.069767441860463,1.5759138926602247,0,0,17
0.433,150.02,0.0604,0.675,0.209,0.0,40.0,39.541666666666664,0.4982608642958916,-1,0,39
